in Hz,Spectrum in dBA
4.574051E+03,-5.8701E+01
4.574241E+03,-5.7061E+01
4.574432E+03,-5.4841E+01
4.574623E+03,-5.3261E+01
4.574814E+03,-5.3281E+01
4.575004E+03,-5.4881E+01
4.575195E+03,-5.7421E+01
4.575386E+03,-6.0661E+01
4.575577E+03,-6.6261E+01
4.575767E+03,-8.3861E+01
4.575958E+03,-6.7921E+01
4.576149E+03,-6.0921E+01
4.576340E+03,-5.6641E+01
4.576530E+03,-5.4081E+01
4.576721E+03,-5.2801E+01
4.576912E+03,-5.2481E+01
4.577103E+03,-5.2921E+01
4.577293E+03,-5.4041E+01
4.577484E+03,-5.4421E+01
4.577675E+03,-5.3501E+01
4.577866E+03,-5.3321E+01
4.578056E+03,-5.3161E+01
4.578247E+03,-5.1741E+01
4.578438E+03,-5.0481E+01
4.578629E+03,-5.0701E+01
4.578819E+03,-5.2321E+01
4.579010E+03,-5.4421E+01
4.579201E+03,-5.6481E+01
4.579392E+03,-5.8821E+01
4.579582E+03,-6.1301E+01
4.579773E+03,-6.3541E+01
4.579964E+03,-7.1261E+01
4.580155E+03,-6.7981E+01
4.580345E+03,-5.9841E+01
4.580536E+03,-5.6781E+01
4.580727E+03,-5.5341E+01
4.580918E+03,-5.5201E+01
4.581108E+03,-5.6621E+01
4.581299E+03,-5.9361E+01
4.581490E+03,-6.2541E+01
4.581681E+03,-6.4901E+01
4.581871E+03,-6.4781E+01
4.582062E+03,-6.3461E+01
4.582253E+03,-6.1701E+01
4.582443E+03,-6.0581E+01
4.582634E+03,-6.1221E+01
4.582825E+03,-6.2881E+01
4.583016E+03,-6.4081E+01
4.583206E+03,-6.4421E+01
4.583397E+03,-6.4001E+01
4.583588E+03,-6.1781E+01
4.583779E+03,-5.9501E+01
4.583969E+03,-5.8161E+01
4.584160E+03,-5.7341E+01
4.584351E+03,-5.6681E+01
4.584542E+03,-5.6321E+01
4.584732E+03,-5.6501E+01
4.584923E+03,-5.7341E+01
4.585114E+03,-5.8581E+01
4.585305E+03,-5.9641E+01
4.585495E+03,-6.0621E+01
4.585686E+03,-6.1661E+01
4.585877E+03,-6.2541E+01
4.586068E+03,-6.1921E+01
4.586258E+03,-5.9401E+01
4.586449E+03,-5.8161E+01
4.586640E+03,-5.7461E+01
4.586831E+03,-5.6381E+01
4.587021E+03,-5.5681E+01
4.587212E+03,-5.5641E+01
4.587403E+03,-5.5401E+01
4.587594E+03,-5.4901E+01
4.587784E+03,-5.4821E+01
4.587975E+03,-5.5021E+01
4.588166E+03,-5.4961E+01
4.588357E+03,-5.4941E+01
4.588547E+03,-5.5801E+01
4.588738E+03,-5.5881E+01
4.588929E+03,-5.3601E+01
4.589120E+03,-5.2421E+01
4.589310E+03,-5.2961E+01
4.589501E+03,-5.4361E+01
4.589692E+03,-5.6021E+01
4.589883E+03,-5.8101E+01
4.590073E+03,-6.0061E+01
4.590264E+03,-6.0061E+01
4.590455E+03,-5.8481E+01
4.590645E+03,-5.6561E+01
4.590836E+03,-5.5101E+01
4.591027E+03,-5.4081E+01
4.591218E+03,-5.3461E+01
4.591408E+03,-5.3581E+01
4.591599E+03,-5.4181E+01
4.591790E+03,-5.4741E+01
4.591981E+03,-5.5341E+01
4.592171E+03,-5.6681E+01
4.592362E+03,-5.9461E+01
4.592553E+03,-6.4061E+01
4.592744E+03,-7.1301E+01
4.592934E+03,-6.9901E+01
4.593125E+03,-6.6201E+01
4.593316E+03,-6.5881E+01
4.593507E+03,-6.5581E+01
4.593697E+03,-6.4521E+01
4.593888E+03,-6.4101E+01
4.594079E+03,-6.4541E+01
4.594270E+03,-6.4421E+01
4.594460E+03,-6.3581E+01
4.594651E+03,-6.4261E+01
4.594842E+03,-6.6741E+01
4.595033E+03,-6.3941E+01
4.595223E+03,-5.9721E+01
4.595414E+03,-5.7761E+01
4.595605E+03,-5.7601E+01
4.595796E+03,-5.8181E+01
4.595986E+03,-5.9121E+01
4.596177E+03,-6.2061E+01
4.596368E+03,-7.5281E+01
4.596559E+03,-6.4481E+01
4.596749E+03,-5.8941E+01
4.596940E+03,-5.8601E+01
4.597131E+03,-6.1581E+01
4.597322E+03,-6.3961E+01
4.597512E+03,-6.2381E+01
4.597703E+03,-6.1781E+01
4.597894E+03,-6.3481E+01
4.598085E+03,-6.3381E+01
4.598275E+03,-5.8101E+01
4.598466E+03,-5.3961E+01
4.598657E+03,-5.2561E+01
4.598847E+03,-5.2621E+01
4.599038E+03,-5.3101E+01
4.599229E+03,-5.3761E+01
4.599420E+03,-5.5061E+01
4.599610E+03,-5.7501E+01
4.599801E+03,-6.1301E+01
4.599992E+03,-6.5341E+01
4.600183E+03,-6.5361E+01
4.600373E+03,-6.2861E+01
4.600564E+03,-6.3621E+01
4.600755E+03,-6.4501E+01
4.600946E+03,-6.1581E+01
4.601136E+03,-5.9461E+01
4.601327E+03,-5.8861E+01
4.601518E+03,-5.9561E+01
4.601709E+03,-6.1261E+01
4.601899E+03,-6.3221E+01
4.602090E+03,-6.6061E+01
4.602281E+03,-7.2141E+01
4.602472E+03,-7.4941E+01
4.602662E+03,-7.1261E+01
4.602853E+03,-6.7941E+01
4.603044E+03,-6.5361E+01
4.603235E+03,-6.2441E+01
4.603425E+03,-6.1221E+01
4.603616E+03,-6.0621E+01
4.603807E+03,-5.9841E+01
4.603998E+03,-5.9461E+01
4.604188E+03,-5.9201E+01
4.604379E+03,-5.8261E+01
4.604570E+03,-5.7141E+01
4.604761E+03,-5.7101E+01
4.604951E+03,-5.8421E+01
4.605142E+03,-5.9781E+01
4.605333E+03,-5.9521E+01
4.605524E+03,-5.9401E+01
4.605714E+03,-6.0621E+01
4.605905E+03,-6.2081E+01
4.606096E+03,-6.2861E+01
4.606287E+03,-6.2981E+01
4.606477E+03,-6.4121E+01
4.606668E+03,-6.5581E+01
4.606859E+03,-6.5161E+01
4.607050E+03,-6.7101E+01
4.607240E+03,-6.9581E+01
4.607431E+03,-7.0161E+01
4.607622E+03,-6.6961E+01
4.607812E+03,-6.1301E+01
4.608003E+03,-5.8621E+01
4.608194E+03,-5.8821E+01
4.608385E+03,-6.0741E+01
4.608575E+03,-6.4901E+01
4.608766E+03,-7.8641E+01
4.608957E+03,-6.1601E+01
4.609148E+03,-5.8201E+01
4.609338E+03,-5.8101E+01
4.609529E+03,-5.8761E+01
4.609720E+03,-5.8761E+01
4.609911E+03,-5.9021E+01
4.610101E+03,-5.9901E+01
4.610292E+03,-5.9881E+01
4.610483E+03,-5.9981E+01
4.610674E+03,-6.1561E+01
4.610864E+03,-6.0881E+01
4.611055E+03,-5.7921E+01
4.611246E+03,-5.5101E+01
4.611437E+03,-5.2641E+01
4.611627E+03,-5.0921E+01
4.611818E+03,-5.0401E+01
4.612009E+03,-5.1161E+01
4.612200E+03,-5.2821E+01
4.612390E+03,-5.4661E+01
4.612581E+03,-5.6821E+01
4.612772E+03,-6.0521E+01
4.612963E+03,-6.5521E+01
4.613153E+03,-6.5161E+01
4.613344E+03,-6.1221E+01
4.613535E+03,-5.8581E+01
4.613726E+03,-5.6861E+01
4.613916E+03,-5.6101E+01
4.614107E+03,-5.6701E+01
4.614298E+03,-5.8041E+01
4.614489E+03,-5.9141E+01
4.614679E+03,-6.1761E+01
4.614870E+03,-6.7261E+01
4.615061E+03,-6.4641E+01
4.615252E+03,-6.3161E+01
4.615442E+03,-6.3781E+01
4.615633E+03,-6.3761E+01
4.615824E+03,-6.4001E+01
4.616014E+03,-6.2481E+01
4.616205E+03,-5.9361E+01
4.616396E+03,-5.8321E+01
4.616587E+03,-5.9901E+01
4.616777E+03,-6.3621E+01
4.616968E+03,-7.6021E+01
4.617159E+03,-6.4301E+01
4.617350E+03,-5.6121E+01
4.617540E+03,-5.1961E+01
4.617731E+03,-4.9701E+01
4.617922E+03,-4.8881E+01
4.618113E+03,-4.9281E+01
4.618303E+03,-5.0841E+01
4.618494E+03,-5.3741E+01
4.618685E+03,-5.8401E+01
4.618876E+03,-6.5921E+01
4.619066E+03,-7.6741E+01
4.619257E+03,-6.5561E+01
4.619448E+03,-6.5701E+01
4.619639E+03,-6.9361E+01
4.619829E+03,-6.8181E+01
4.620020E+03,-6.7821E+01
4.620211E+03,-7.1661E+01
4.620402E+03,-7.3501E+01
4.620592E+03,-6.8361E+01
4.620783E+03,-6.0141E+01
4.620974E+03,-5.5921E+01
4.621165E+03,-5.3821E+01
4.621355E+03,-5.2361E+01
4.621546E+03,-5.1521E+01
4.621737E+03,-5.1981E+01
4.621928E+03,-5.3901E+01
4.622118E+03,-5.6721E+01
4.622309E+03,-6.0161E+01
4.622500E+03,-6.3881E+01
4.622691E+03,-6.7641E+01
4.622881E+03,-7.3881E+01
4.623072E+03,-6.8301E+01
4.623263E+03,-6.7501E+01
4.623454E+03,-7.5661E+01
4.623644E+03,-7.1581E+01
4.623835E+03,-6.4921E+01
4.624026E+03,-6.1921E+01
4.624217E+03,-6.0141E+01
4.624407E+03,-5.9461E+01
4.624598E+03,-6.0041E+01
4.624789E+03,-6.2201E+01
4.624979E+03,-6.7781E+01
4.625170E+03,-7.6861E+01
4.625361E+03,-6.4981E+01
4.625552E+03,-6.0521E+01
4.625742E+03,-5.8621E+01
4.625933E+03,-5.6681E+01
4.626124E+03,-5.4681E+01
4.626315E+03,-5.4681E+01
4.626505E+03,-5.7281E+01
4.626696E+03,-6.1341E+01
4.626887E+03,-6.4801E+01
4.627078E+03,-7.4521E+01
4.627268E+03,-6.5481E+01
4.627459E+03,-5.7301E+01
4.627650E+03,-5.3941E+01
4.627841E+03,-5.2641E+01
4.628031E+03,-5.2481E+01
4.628222E+03,-5.3141E+01
4.628413E+03,-5.4581E+01
4.628604E+03,-5.5581E+01
4.628794E+03,-5.4941E+01
4.628985E+03,-5.4401E+01
4.629176E+03,-5.4641E+01
4.629367E+03,-5.5101E+01
4.629557E+03,-5.5881E+01
4.629748E+03,-5.7861E+01
4.629939E+03,-6.1501E+01
4.630130E+03,-6.4761E+01
4.630320E+03,-6.3441E+01
4.630511E+03,-6.0301E+01
4.630702E+03,-5.6641E+01
4.630893E+03,-5.3861E+01
4.631083E+03,-5.2481E+01
4.631274E+03,-5.1741E+01
4.631465E+03,-5.1341E+01
4.631656E+03,-5.1821E+01
4.631846E+03,-5.3661E+01
4.632037E+03,-5.6801E+01
4.632228E+03,-6.0041E+01
4.632419E+03,-6.0521E+01
4.632609E+03,-5.9441E+01
4.632800E+03,-5.8781E+01
4.632991E+03,-5.8761E+01
4.633181E+03,-6.0001E+01
4.633372E+03,-6.2141E+01
4.633563E+03,-6.2501E+01
4.633754E+03,-6.1161E+01
4.633944E+03,-5.9081E+01
4.634135E+03,-5.7621E+01
4.634326E+03,-5.6661E+01
4.634517E+03,-5.5781E+01
4.634707E+03,-5.5621E+01
4.634898E+03,-5.6681E+01
4.635089E+03,-5.8321E+01
4.635280E+03,-5.9381E+01
4.635470E+03,-6.0541E+01
4.635661E+03,-6.2421E+01
4.635852E+03,-6.4901E+01
4.636043E+03,-6.5801E+01
4.636233E+03,-6.1421E+01
4.636424E+03,-5.7901E+01
4.636615E+03,-5.6121E+01
4.636806E+03,-5.5461E+01
4.636996E+03,-5.6161E+01
4.637187E+03,-5.9041E+01
4.637378E+03,-6.3441E+01
4.637569E+03,-6.3121E+01
4.637759E+03,-5.8841E+01
4.637950E+03,-5.6661E+01
4.638141E+03,-5.6901E+01
4.638332E+03,-5.9501E+01
4.638522E+03,-6.4161E+01
4.638713E+03,-6.3761E+01
4.638904E+03,-5.9501E+01
4.639095E+03,-5.8501E+01
4.639285E+03,-6.0261E+01
4.639476E+03,-6.2941E+01
4.639667E+03,-5.9761E+01
4.639858E+03,-5.6421E+01
4.640048E+03,-5.5121E+01
4.640239E+03,-5.4601E+01
4.640430E+03,-5.4381E+01
4.640621E+03,-5.4881E+01
4.640811E+03,-5.6281E+01
4.641002E+03,-5.8321E+01
4.641193E+03,-6.1161E+01
4.641383E+03,-6.5861E+01
4.641574E+03,-7.3541E+01
4.641765E+03,-7.2021E+01
4.641956E+03,-6.8261E+01
4.642146E+03,-6.8901E+01
4.642337E+03,-6.8721E+01
4.642528E+03,-6.2221E+01
4.642719E+03,-5.8261E+01
4.642909E+03,-5.5901E+01
4.643100E+03,-5.4501E+01
4.643291E+03,-5.4501E+01
4.643482E+03,-5.6321E+01
4.643672E+03,-5.9281E+01
4.643863E+03,-6.0661E+01
4.644054E+03,-5.9321E+01
4.644245E+03,-5.7281E+01
4.644435E+03,-5.5681E+01
4.644626E+03,-5.4601E+01
4.644817E+03,-5.3961E+01
4.645008E+03,-5.3721E+01
4.645198E+03,-5.4121E+01
4.645389E+03,-5.6161E+01
4.645580E+03,-6.1961E+01
4.645771E+03,-7.2481E+01
4.645961E+03,-6.1621E+01
4.646152E+03,-5.8101E+01
4.646343E+03,-5.6741E+01
4.646534E+03,-5.6461E+01
4.646724E+03,-5.7201E+01
4.646915E+03,-5.9061E+01
4.647106E+03,-6.0741E+01
4.647297E+03,-6.0481E+01
4.647487E+03,-5.9601E+01
4.647678E+03,-5.9021E+01
4.647869E+03,-5.8061E+01
4.648060E+03,-5.6301E+01
4.648250E+03,-5.3921E+01
4.648441E+03,-5.1961E+01
4.648632E+03,-5.1161E+01
4.648823E+03,-5.1301E+01
4.649013E+03,-5.1401E+01
4.649204E+03,-5.1641E+01
4.649395E+03,-5.2561E+01
4.649586E+03,-5.3841E+01
4.649776E+03,-5.4761E+01
4.649967E+03,-5.5341E+01
4.650158E+03,-5.6001E+01
4.650348E+03,-5.6701E+01
4.650539E+03,-5.7881E+01
4.650730E+03,-6.1461E+01
4.650921E+03,-7.0881E+01
4.651111E+03,-6.6021E+01
4.651302E+03,-6.2661E+01
4.651493E+03,-6.2761E+01
4.651684E+03,-6.6561E+01
4.651874E+03,-8.3421E+01
4.652065E+03,-6.4321E+01
4.652256E+03,-5.9201E+01
4.652447E+03,-5.7601E+01
4.652637E+03,-5.8581E+01
4.652828E+03,-6.1781E+01
4.653019E+03,-6.5581E+01
4.653210E+03,-6.8321E+01
4.653400E+03,-7.8001E+01
4.653591E+03,-6.5741E+01
4.653782E+03,-5.9981E+01
4.653973E+03,-5.8161E+01
4.654163E+03,-5.7021E+01
4.654354E+03,-5.5501E+01
4.654545E+03,-5.4561E+01
4.654736E+03,-5.4881E+01
4.654926E+03,-5.6381E+01
4.655117E+03,-5.8241E+01
4.655308E+03,-5.9221E+01
4.655499E+03,-5.9501E+01
4.655689E+03,-6.0741E+01
4.655880E+03,-6.2541E+01
4.656071E+03,-6.1001E+01
4.656262E+03,-5.8661E+01
4.656452E+03,-5.7761E+01
4.656643E+03,-5.6861E+01
4.656834E+03,-5.5501E+01
4.657025E+03,-5.4301E+01
4.657215E+03,-5.3501E+01
4.657406E+03,-5.2761E+01
4.657597E+03,-5.2281E+01
4.657788E+03,-5.2741E+01
4.657978E+03,-5.4681E+01
4.658169E+03,-5.8701E+01
4.658360E+03,-6.6321E+01
4.658550E+03,-7.4841E+01
4.658741E+03,-6.5721E+01
4.658932E+03,-6.3241E+01
4.659123E+03,-6.2101E+01
4.659313E+03,-6.1841E+01
4.659504E+03,-6.3401E+01
4.659695E+03,-6.6421E+01
4.659886E+03,-6.8441E+01
4.660076E+03,-6.7461E+01
4.660267E+03,-6.2941E+01
4.660458E+03,-5.9141E+01
4.660649E+03,-5.6061E+01
4.660839E+03,-5.3221E+01
4.661030E+03,-5.1381E+01
4.661221E+03,-5.1081E+01
4.661412E+03,-5.1821E+01
4.661602E+03,-5.3041E+01
4.661793E+03,-5.5121E+01
4.661984E+03,-5.8761E+01
4.662175E+03,-5.8981E+01
4.662365E+03,-5.6801E+01
4.662556E+03,-5.6681E+01
4.662747E+03,-5.7961E+01
4.662938E+03,-5.9401E+01
4.663128E+03,-6.1481E+01
4.663319E+03,-6.7041E+01
4.663510E+03,-8.0961E+01
4.663701E+03,-7.4721E+01
4.663891E+03,-7.0881E+01
4.664082E+03,-7.3101E+01
4.664273E+03,-7.7881E+01
4.664464E+03,-6.5501E+01
4.664654E+03,-6.0801E+01
4.664845E+03,-6.0521E+01
4.665036E+03,-6.2201E+01
4.665227E+03,-6.2801E+01
4.665417E+03,-6.2721E+01
4.665608E+03,-6.4341E+01
4.665799E+03,-6.6461E+01
4.665990E+03,-6.7381E+01
4.666180E+03,-6.6001E+01
4.666371E+03,-6.0741E+01
4.666562E+03,-5.8061E+01
4.666753E+03,-5.7001E+01
4.666943E+03,-5.6681E+01
4.667134E+03,-5.7361E+01
4.667325E+03,-5.8661E+01
4.667515E+03,-5.9241E+01
4.667706E+03,-5.9021E+01
4.667897E+03,-5.8721E+01
4.668088E+03,-5.7721E+01
4.668278E+03,-5.5961E+01
4.668469E+03,-5.4421E+01
4.668660E+03,-5.3621E+01
4.668851E+03,-5.3081E+01
4.669041E+03,-5.2441E+01
4.669232E+03,-5.2121E+01
4.669423E+03,-5.2461E+01
4.669614E+03,-5.3261E+01
4.669804E+03,-5.4501E+01
4.669995E+03,-5.6641E+01
4.670186E+03,-6.0001E+01
4.670377E+03,-6.1741E+01
4.670567E+03,-6.0401E+01
4.670758E+03,-5.8941E+01
4.670949E+03,-5.7801E+01
4.671140E+03,-5.7201E+01
4.671330E+03,-5.7581E+01
4.671521E+03,-5.8441E+01
4.671712E+03,-5.8521E+01
4.671903E+03,-5.7881E+01
4.672093E+03,-5.7261E+01
4.672284E+03,-5.6741E+01
4.672475E+03,-5.6741E+01
4.672666E+03,-5.7261E+01
4.672856E+03,-5.7081E+01
4.673047E+03,-5.6241E+01
4.673238E+03,-5.5661E+01
4.673429E+03,-5.5401E+01
4.673619E+03,-5.5281E+01
4.673810E+03,-5.5701E+01
4.674001E+03,-5.7381E+01
4.674192E+03,-6.1341E+01
4.674382E+03,-7.0201E+01
4.674573E+03,-7.3741E+01
4.674764E+03,-6.7721E+01
4.674955E+03,-6.5621E+01
4.675145E+03,-6.4841E+01
4.675336E+03,-6.4581E+01
4.675527E+03,-6.4781E+01
4.675717E+03,-6.7201E+01
4.675908E+03,-7.8701E+01
4.676099E+03,-6.5461E+01
4.676290E+03,-5.8261E+01
4.676480E+03,-5.4761E+01
4.676671E+03,-5.2681E+01
4.676862E+03,-5.1781E+01
4.677053E+03,-5.2361E+01
4.677243E+03,-5.3861E+01
4.677434E+03,-5.5081E+01
4.677625E+03,-5.5941E+01
4.677816E+03,-5.6861E+01
4.678006E+03,-5.7881E+01
4.678197E+03,-5.9321E+01
4.678388E+03,-6.2281E+01
4.678579E+03,-7.2061E+01
4.678769E+03,-6.6781E+01
4.678960E+03,-6.2021E+01
4.679151E+03,-6.1221E+01
4.679342E+03,-6.0161E+01
4.679532E+03,-5.9601E+01
4.679723E+03,-6.2001E+01
4.679914E+03,-6.3521E+01
4.680105E+03,-5.9041E+01
4.680295E+03,-5.6221E+01
4.680486E+03,-5.5041E+01
4.680677E+03,-5.5441E+01
4.680868E+03,-5.7241E+01
4.681058E+03,-5.9021E+01
4.681249E+03,-5.9881E+01
4.681440E+03,-6.1401E+01
4.681631E+03,-6.4401E+01
4.681821E+03,-6.5921E+01
4.682012E+03,-6.5801E+01
4.682203E+03,-6.5381E+01
4.682394E+03,-6.3041E+01
4.682584E+03,-6.1161E+01
4.682775E+03,-6.1001E+01
4.682966E+03,-6.0581E+01
4.683157E+03,-6.0161E+01
4.683347E+03,-6.1721E+01
4.683538E+03,-6.3701E+01
4.683729E+03,-6.3601E+01
4.683919E+03,-6.6221E+01
4.684110E+03,-7.1601E+01
4.684301E+03,-6.0841E+01
4.684492E+03,-5.6681E+01
4.684682E+03,-5.5261E+01
4.684873E+03,-5.5281E+01
4.685064E+03,-5.6441E+01
4.685255E+03,-5.9041E+01
4.685445E+03,-6.4081E+01
4.685636E+03,-6.5821E+01
4.685827E+03,-6.3021E+01
4.686018E+03,-6.0701E+01
4.686208E+03,-5.7101E+01
4.686399E+03,-5.4741E+01
4.686590E+03,-5.3981E+01
4.686781E+03,-5.4161E+01
4.686971E+03,-5.4361E+01
4.687162E+03,-5.3361E+01
4.687353E+03,-5.1361E+01
4.687544E+03,-4.9821E+01
4.687734E+03,-4.8861E+01
4.687925E+03,-4.8581E+01
4.688116E+03,-4.9081E+01
4.688307E+03,-4.9981E+01
4.688497E+03,-5.0481E+01
4.688688E+03,-5.0581E+01
4.688879E+03,-5.0801E+01
4.689070E+03,-5.1301E+01
4.689260E+03,-5.1681E+01
4.689451E+03,-5.2241E+01
4.689642E+03,-5.4201E+01
4.689833E+03,-5.9721E+01
4.690023E+03,-8.6961E+01
4.690214E+03,-6.3761E+01
4.690405E+03,-6.0481E+01
4.690596E+03,-6.0301E+01
4.690786E+03,-6.0741E+01
4.690977E+03,-6.1761E+01
4.691168E+03,-6.3341E+01
4.691359E+03,-6.1561E+01
4.691549E+03,-5.8761E+01
4.691740E+03,-5.8521E+01
4.691931E+03,-6.1561E+01
4.692122E+03,-6.8201E+01
4.692312E+03,-6.7241E+01
4.692503E+03,-6.1881E+01
4.692694E+03,-5.8641E+01
4.692884E+03,-5.7401E+01
4.693075E+03,-5.8421E+01
4.693266E+03,-6.1041E+01
4.693457E+03,-6.3101E+01
4.693647E+03,-6.4421E+01
4.693838E+03,-6.7001E+01
4.694029E+03,-7.0781E+01
4.694220E+03,-7.1041E+01
4.694410E+03,-6.9981E+01
4.694601E+03,-6.8621E+01
4.694792E+03,-6.9141E+01
4.694983E+03,-7.0041E+01
4.695173E+03,-6.7401E+01
4.695364E+03,-6.4801E+01
4.695555E+03,-6.3821E+01
4.695746E+03,-6.5641E+01
4.695936E+03,-7.2061E+01
4.696127E+03,-6.6061E+01
4.696318E+03,-6.1621E+01
4.696509E+03,-5.9581E+01
4.696699E+03,-5.8181E+01
4.696890E+03,-5.7441E+01
4.697081E+03,-5.7481E+01
4.697272E+03,-5.7661E+01
4.697462E+03,-5.7201E+01
4.697653E+03,-5.6061E+01
4.697844E+03,-5.5401E+01
4.698035E+03,-5.5301E+01
4.698225E+03,-5.4541E+01
4.698416E+03,-5.3121E+01
4.698607E+03,-5.1901E+01
4.698798E+03,-5.1361E+01
4.698988E+03,-5.1681E+01
4.699179E+03,-5.2061E+01
4.699370E+03,-5.1741E+01
4.699561E+03,-5.1681E+01
4.699751E+03,-5.3501E+01
4.699942E+03,-5.6941E+01
4.700133E+03,-5.9581E+01
4.700324E+03,-6.0581E+01
4.700514E+03,-5.9781E+01
4.700705E+03,-5.8001E+01
4.700896E+03,-5.7201E+01
4.701086E+03,-5.8021E+01
4.701277E+03,-5.9661E+01
4.701468E+03,-6.0061E+01
4.701659E+03,-5.8841E+01
4.701849E+03,-5.8001E+01
4.702040E+03,-5.8261E+01
4.702231E+03,-5.8441E+01
4.702422E+03,-5.7841E+01
4.702612E+03,-5.8021E+01
4.702803E+03,-6.0341E+01
4.702994E+03,-6.2641E+01
4.703185E+03,-6.1121E+01
4.703375E+03,-5.9081E+01
4.703566E+03,-5.8321E+01
4.703757E+03,-5.9761E+01
4.703948E+03,-6.3181E+01
4.704138E+03,-6.2281E+01
4.704329E+03,-5.9361E+01
4.704520E+03,-5.7341E+01
4.704711E+03,-5.6621E+01
4.704901E+03,-5.8481E+01
4.705092E+03,-6.4881E+01
4.705283E+03,-7.7681E+01
4.705474E+03,-6.5501E+01
4.705664E+03,-6.0801E+01
4.705855E+03,-5.8741E+01
4.706046E+03,-5.7941E+01
4.706237E+03,-5.5981E+01
4.706427E+03,-5.4161E+01
4.706618E+03,-5.3681E+01
4.706809E+03,-5.4201E+01
4.707000E+03,-5.5461E+01
4.707190E+03,-5.8441E+01
4.707381E+03,-6.7421E+01
4.707572E+03,-6.2041E+01
4.707763E+03,-5.6041E+01
4.707953E+03,-5.4541E+01
4.708144E+03,-5.5121E+01
4.708335E+03,-5.6561E+01
4.708526E+03,-5.7781E+01
4.708716E+03,-5.6381E+01
4.708907E+03,-5.3641E+01
4.709098E+03,-5.2041E+01
4.709289E+03,-5.1721E+01
4.709479E+03,-5.2501E+01
4.709670E+03,-5.4361E+01
4.709861E+03,-5.7181E+01
4.710051E+03,-6.0301E+01
4.710242E+03,-6.2421E+01
4.710433E+03,-6.3121E+01
4.710624E+03,-6.2421E+01
4.710814E+03,-6.1361E+01
4.711005E+03,-6.2801E+01
4.711196E+03,-6.6241E+01
4.711387E+03,-6.3241E+01
4.711577E+03,-6.1161E+01
4.711768E+03,-6.1561E+01
4.711959E+03,-6.3581E+01
4.712150E+03,-6.8721E+01
4.712340E+03,-7.2441E+01
4.712531E+03,-6.2021E+01
4.712722E+03,-5.8101E+01
4.712913E+03,-5.6801E+01
4.713103E+03,-5.6561E+01
4.713294E+03,-5.7001E+01
4.713485E+03,-5.8621E+01
4.713676E+03,-6.1041E+01
4.713866E+03,-6.3181E+01
4.714057E+03,-6.6001E+01
4.714248E+03,-7.0441E+01
4.714439E+03,-7.5081E+01
4.714629E+03,-1.0112E+02
4.714820E+03,-6.9141E+01
4.715011E+03,-6.2041E+01
4.715202E+03,-5.8861E+01
4.715392E+03,-5.8061E+01
4.715583E+03,-5.8301E+01
4.715774E+03,-5.8241E+01
4.715965E+03,-5.8661E+01
4.716155E+03,-6.0241E+01
4.716346E+03,-6.0581E+01
4.716537E+03,-6.0141E+01
4.716728E+03,-6.0341E+01
4.716918E+03,-5.9821E+01
4.717109E+03,-5.8981E+01
4.717300E+03,-5.6521E+01
4.717491E+03,-5.2521E+01
4.717681E+03,-4.9361E+01
4.717872E+03,-4.7661E+01
4.718063E+03,-4.7041E+01
4.718253E+03,-4.6921E+01
4.718444E+03,-4.7401E+01
4.718635E+03,-4.8961E+01
4.718826E+03,-5.1461E+01
4.719016E+03,-5.4321E+01
4.719207E+03,-5.7021E+01
4.719398E+03,-5.8881E+01
4.719589E+03,-5.8041E+01
4.719779E+03,-5.5761E+01
4.719970E+03,-5.4981E+01
4.720161E+03,-5.5501E+01
4.720352E+03,-5.5681E+01
4.720542E+03,-5.5641E+01
4.720733E+03,-5.6861E+01
4.720924E+03,-5.9161E+01
4.721115E+03,-6.0401E+01
4.721305E+03,-6.0061E+01
4.721496E+03,-5.9401E+01
4.721687E+03,-5.9221E+01
4.721878E+03,-5.9521E+01
4.722068E+03,-6.0961E+01
4.722259E+03,-6.2941E+01
4.722450E+03,-6.3061E+01
4.722641E+03,-6.1741E+01
4.722831E+03,-6.1081E+01
4.723022E+03,-6.0101E+01
4.723213E+03,-5.7701E+01
4.723404E+03,-5.5881E+01
4.723594E+03,-5.5901E+01
4.723785E+03,-5.7081E+01
4.723976E+03,-5.8301E+01
4.724167E+03,-6.0061E+01
4.724357E+03,-6.2401E+01
4.724548E+03,-6.2141E+01
4.724739E+03,-6.1341E+01
4.724930E+03,-6.1941E+01
4.725120E+03,-6.2141E+01
4.725311E+03,-6.1261E+01
4.725502E+03,-6.1361E+01
4.725693E+03,-6.2981E+01
4.725883E+03,-6.2901E+01
4.726074E+03,-5.9781E+01
4.726265E+03,-5.6861E+01
4.726456E+03,-5.5641E+01
4.726646E+03,-5.5421E+01
4.726837E+03,-5.5301E+01
4.727028E+03,-5.5241E+01
4.727218E+03,-5.5861E+01
4.727409E+03,-5.7561E+01
4.727600E+03,-5.8821E+01
4.727791E+03,-5.7621E+01
4.727981E+03,-5.6061E+01
4.728172E+03,-5.5381E+01
4.728363E+03,-5.5661E+01
4.728554E+03,-5.7401E+01
4.728744E+03,-6.1261E+01
4.728935E+03,-6.5841E+01
4.729126E+03,-6.6981E+01
4.729317E+03,-6.7921E+01
4.729507E+03,-7.0341E+01
4.729698E+03,-6.6341E+01
4.729889E+03,-6.0961E+01
4.730080E+03,-5.8041E+01
4.730270E+03,-5.6161E+01
4.730461E+03,-5.4841E+01
4.730652E+03,-5.4221E+01
